"Datum";"Cas";"Cena_Spot";"Tarif";"Cena_Konecna";"Cena_Bat";"Sell";"Fix";"Plyn"
"2026-08-19";"21:10";"212.86";"NT";"5,151.21";"4,634.98";"5,150.96";"3.34";"1.07"
"2026-08-19";"21:15";"211.1";"NT";"5,108.62";"4,596.65";"5,108.37";"3.34";"1.07"
"2026-08-19";"21:20";"211.1";"NT";"5,108.62";"4,596.65";"5,108.37";"3.34";"1.07"
"2026-08-19";"21:25";"211.1";"NT";"5,108.62";"4,596.65";"5,108.37";"3.34";"1.07"
"2026-08-19";"21:30";"203.54";"NT";"4,925.67";"4,431.99";"4,925.42";"3.34";"1.07"
"2026-08-19";"21:35";"203.54";"NT";"4,925.67";"4,431.99";"4,925.42";"3.34";"1.07"
"2026-08-19";"21:40";"203.54";"NT";"4,925.67";"4,431.99";"4,925.42";"3.34";"1.07"
"2026-08-19";"21:45";"196.99";"NT";"4,767.16";"4,289.33";"4,766.91";"3.34";"1.07"
"2026-08-19";"21:50";"196.99";"NT";"4,767.16";"4,289.33";"4,766.91";"3.34";"1.07"
"2026-08-19";"21:55";"196.99";"NT";"4,767.16";"4,289.33";"4,766.91";"3.34";"1.07"
"2026-08-19";"22:00";"206.89";"NT";"5,006.74";"4,504.95";"5,006.49";"3.34";"1.07"
"2026-08-19";"22:05";"206.89";"NT";"5,006.74";"4,504.95";"5,006.49";"3.34";"1.07"
"2026-08-19";"22:10";"206.89";"NT";"5,006.74";"4,504.95";"5,006.49";"3.34";"1.07"
"2026-08-19";"22:15";"201.18";"NT";"4,868.56";"4,380.59";"4,868.31";"3.34";"1.07"
"2026-08-19";"22:20";"201.18";"VT";"4,868.56";"4,380.59";"4,868.31";"3.64";"1.07"
"2026-08-19";"22:25";"201.18";"VT";"4,868.56";"4,380.59";"4,868.31";"3.64";"1.07"
"2026-08-19";"22:30";"198";"VT";"4,791.60";"4,311.33";"4,791.35";"3.64";"1.07"
"2026-08-19";"22:35";"198";"VT";"4,791.60";"4,311.33";"4,791.35";"3.64";"1.07"
"2026-08-19";"22:40";"198";"VT";"4,791.60";"4,311.33";"4,791.35";"3.64";"1.07"
"2026-08-19";"22:45";"190.32";"VT";"4,605.74";"4,144.06";"4,605.49";"3.64";"1.07"
"2026-08-19";"22:50";"190.32";"VT";"4,605.74";"4,144.06";"4,605.49";"3.64";"1.07"
"2026-08-19";"22:55";"190.32";"VT";"4,605.74";"4,144.06";"4,605.49";"3.64";"1.07"
"2026-08-19";"23:00";"196";"NT";"4,743.20";"4,267.77";"4,742.95";"3.34";"1.07"
"2026-08-19";"23:05";"196";"NT";"4,743.20";"4,267.77";"4,742.95";"3.34";"1.07"
"2026-08-19";"23:10";"196";"NT";"4,743.20";"4,267.77";"4,742.95";"3.34";"1.07"
"2026-08-19";"23:15";"190.1";"NT";"4,600.42";"4,139.27";"4,600.17";"3.34";"1.07"
"2026-08-19";"23:20";"190.1";"NT";"4,600.42";"4,139.27";"4,600.17";"3.34";"1.07"
"2026-08-19";"23:25";"190.1";"NT";"4,600.42";"4,139.27";"4,600.17";"3.34";"1.07"
"2026-08-19";"23:30";"185";"NT";"4,477.00";"4,028.19";"4,476.75";"3.34";"1.07"
"2026-08-19";"23:35";"185";"NT";"4,477.00";"4,028.19";"4,476.75";"3.34";"1.07"
"2026-08-19";"23:40";"185";"NT";"4,477.00";"4,028.19";"4,476.75";"3.34";"1.07"
"2026-08-19";"23:45";"175.09";"NT";"4,237.18";"3,812.35";"4,236.93";"3.34";"1.07"
"2026-08-19";"23:50";"175.09";"NT";"4,237.18";"3,812.35";"4,236.93";"3.34";"1.07"
"2026-08-19";"23:55";"175.09";"NT";"4,237.18";"3,812.35";"4,236.93";"3.34";"1.07"
